ID;Exist in 500k;Time in Array 500;Time in ListFirst 500;Time in list last 500;Exist in 1M;Time in Array 1M;Time in ListFirst 1M;Time in list last 1M;Exist in 3M;Time in Array 3M;Time in ListFirst 3M;Time in list last 3M 
57173619;false;0;0;0;true;0;0;29;false;53;0;157
60116310;false;0;0;0;false;0;27;28;false;50;152;158
16169034;false;0;0;0;false;0;29;29;false;50;152;157
80309174;false;0;0;0;true;0;0;28;false;53;0;159
86765537;false;0;0;0;false;0;28;29;false;50;151;158
83925855;false;0;0;0;true;0;0;28;false;51;0;158
79047556;false;0;0;0;false;0;28;29;false;50;152;157
20384862;false;0;0;0;true;0;0;28;false;51;1;157
97663607;false;0;0;0;false;0;29;29;false;51;153;157
66770472;false;0;0;0;false;0;28;28;false;51;151;159
82171925;false;0;0;0;false;0;28;29;false;51;151;159
77026883;false;0;0;0;false;0;28;29;false;51;151;157
32549694;false;0;0;0;false;0;29;28;false;52;152;157
55709655;false;0;0;0;false;0;28;32;false;67;150;157
62385752;false;0;0;0;true;0;1;25;false;53;0;158
38261177;false;0;0;0;true;0;0;31;false;54;0;157
57041907;false;0;0;0;false;0;28;16;false;48;151;159
83991349;false;0;0;0;true;0;1;40;false;59;0;157
51090557;false;0;0;0;false;0;28;16;false;47;151;157
22299715;false;0;0;0;false;0;28;31;false;53;151;158
27245033;false;0;0;0;true;0;1;38;false;46;0;157
7284;false;0;0;0;true;0;0;15;false;54;0;157
96516634;false;0;0;0;true;0;0;32;false;47;0;159
18637238;false;0;0;0;true;0;0;31;false;53;0;158
60070723;false;0;0;0;false;0;28;22;false;47;151;157
81905328;false;0;0;0;true;0;1;31;false;53;0;157
21595370;false;0;0;0;true;0;0;31;false;47;0;157
90728272;false;0;0;0;false;0;28;34;false;63;153;158
84818054;false;0;0;0;false;0;28;19;false;50;151;158
72827896;false;0;0;0;false;0;29;32;false;51;151;158
40707025;false;0;0;0;false;0;28;31;false;51;151;157
500027;false;0;0;0;false;0;28;22;false;51;151;158
28076157;false;0;0;0;true;0;1;31;false;55;0;157
14934886;false;0;0;0;false;0;28;31;false;51;136;157
57649054;false;0;0;0;false;0;29;16;false;50;163;157
66191397;false;0;0;0;false;0;28;41;false;51;156;158
35714089;false;0;0;0;true;0;0;29;false;51;0;158
30779148;false;0;0;0;false;0;29;28;false;51;151;158
4244812;false;0;0;0;false;0;28;29;false;52;150;157
53075993;false;0;0;0;true;0;1;28;false;50;0;157
35939316;false;0;0;0;false;0;28;28;false;51;151;157
57681655;false;0;0;0;false;0;28;29;false;50;150;158
18539358;false;0;0;0;false;0;28;28;false;51;152;158
78082084;false;0;0;0;false;0;29;28;false;51;151;157
4465971;false;0;0;0;false;0;28;29;false;51;152;158
82490158;false;0;0;0;false;0;38;29;false;51;151;157
68152331;false;0;0;0;false;0;32;28;false;50;151;158
46779466;false;0;0;0;false;0;15;29;false;51;151;158
28371611;false;0;0;0;false;0;32;28;false;51;152;158
